Student_ID,Student_Name,Attendance,Study_Hours_per_Day,Internal_marks,Assignments_Avg,Previous_preformance,Performance
S1407,Liam,70.74,4.14,97.93,98.99,80.4,GOOD
S1408,Maria,71.68,2.84,45.77,97.73,48,AVERAGE
S1409,Emma,73.36,4.16,83.95,92.6,61,GOOD
S1410,John,85.24,1.44,46.86,92.34,9.2,AT RISK
S1411,Liam,65.44,2.34,56.41,83.05,20.5,AT RISK
S1412,Emma,65.76,1.56,74.25,91.31,77.3,AVERAGE
S1413,Ali,53.03,4.24,75.57,60.42,22.4,AVERAGE
S1414,John,84.34,1.54,86.51,69.4,9.3,AVERAGE
S1415,Ali,78.39,4.08,76.92,82.04,59.7,AVERAGE
S1416,Ahmed,67.47,1.68,75.62,93.74,54.8,AVERAGE
S1417,Sara,85.26,5.72,94.74,83.02,60.8,GOOD
S1418,Liam,76.87,3.08,67.13,91.95,61.8,AVERAGE
S1419,Emma,73.46,1.64,53.52,73.7,50,AVERAGE
S1420,Sara,75.57,1.2,49.71,85.87,49.4,AVERAGE
S1421,Sara,81.82,2.64,64,99,92.4,GOOD
S1422,Emma,83,5.46,82.77,57.67,53.4,AVERAGE
S1423,John,64.45,1.72,42.55,96.35,61.7,AVERAGE
S1424,Liam,57.04,4.96,47.74,76.12,26.7,AVERAGE
S1425,Ahmed,57.83,3.08,46.37,82.16,87.1,AVERAGE
S1426,Ali,81.97,5.02,75.12,93.89,2.4,AVERAGE
S1427,Maria,93.64,5.38,54.57,70.48,55.7,AVERAGE
S1428,Ali,70.47,5.98,49.98,70.93,38.4,AVERAGE
S1429,Maria,58.48,1.34,75.57,76.36,60.4,AVERAGE
S1430,Ali,87.83,4.98,85.68,50.96,36,AVERAGE
S1431,Emma,91.62,1.34,59.93,74.83,71.8,AVERAGE
S1432,Ahmed,94.03,2.58,74.69,64.55,2,AVERAGE
S1433,Liam,80.34,4.24,45.89,96.4,40.6,AVERAGE
S1434,Maria,93.04,3.24,96.11,54.39,83.1,GOOD
S1435,Liam,50.77,3.82,60.21,72.97,25,AT RISK
S1436,Liam,55.36,5.84,99.85,97.37,5.3,AVERAGE
S1437,Liam,54.63,5.1,98.72,95.05,49.7,GOOD
S1438,Omar,85.63,2.82,86.73,85.07,97.7,GOOD
S1439,John,53.48,4,41.2,79.47,6.4,AT RISK
S1440,Ali,74.82,1.24,72.61,64.04,7,AT RISK
S1441,Liam,73.64,3.26,45.21,68.35,59.5,AVERAGE
S1442,Ali,65.54,4.04,93.71,54.51,25,AVERAGE
S1443,Liam,93.52,4.58,87.38,89.31,41,GOOD
S1444,Maria,58.52,5.5,98.34,66.19,83.1,GOOD
S1445,John,67.62,2.42,76.5,83.39,19.9,AVERAGE
S1446,John,88.71,5.52,71.33,67.88,71.9,GOOD
S1447,Emma,51.52,4.3,71.14,73.22,50.4,AVERAGE
S1448,Omar,83.65,1.38,63.19,77.75,90.5,AVERAGE
S1449,Emma,90.82,2.9,68.12,90.09,97.3,GOOD
S1450,Emma,96.61,3.38,78.12,60.56,48.5,AVERAGE
S1451,Emma,93.81,2.76,95.98,69.94,58.5,GOOD
S1452,Emma,65.97,1.58,75.75,56.5,74.6,AVERAGE
S1453,Emma,79.32,3.76,91.43,53.79,31.9,AVERAGE
S1454,Ahmed,53.86,1.66,91.77,80.23,22.7,AVERAGE
S1455,John,62.89,5.58,71.13,59.45,96.5,GOOD
S1456,Emma,54.71,5.32,60.85,52.99,43.3,AVERAGE
S1457,Liam,65.76,3.38,78.37,94.85,0.2,AVERAGE
S1458,John,93.76,1.34,66.75,76.72,83.8,GOOD
S1459,John,67.36,3.76,44.89,56.73,60,AVERAGE
S1460,Sara,78.09,3.96,62.67,52.67,16.9,AVERAGE
S1461,Ahmed,71.67,5.44,99.64,55.99,3,AVERAGE
S1462,Emma,72.95,1.34,42.91,73.57,29.1,AT RISK
S1463,Ali,98.48,4.46,81.8,83.42,92.8,GOOD
S1464,Maria,64.81,3.82,90.47,82.06,93.3,GOOD
S1465,Omar,81.37,1.88,78.92,57.22,31.1,AVERAGE
S1466,Liam,71,1.6,74.18,81.67,83.6,AVERAGE
S1467,Ali,53.06,4.46,82.45,70.24,44.2,AVERAGE
S1468,Ahmed,74.47,2.7,65.76,73.24,65.4,AVERAGE
S1469,Maria,90.67,6,45.48,90.07,33.4,AVERAGE
S1470,Ahmed,54.94,5.48,97.74,66.62,51.6,AVERAGE
S1471,Liam,53.48,3.82,65.94,57.35,29.4,AVERAGE
S1472,John,57.68,4.2,79.92,93.67,6.1,AVERAGE
S1473,Maria,88.22,1.8,71.88,60.61,13.9,AVERAGE
S1474,John,86.2,5.48,43.28,64.7,29.1,AVERAGE
S1475,Liam,78.25,3.3,97.16,85.33,97.6,GOOD
S1476,Ali,73.41,3.6,87.55,84.18,96.6,GOOD
S1477,Liam,94.42,5.36,48.95,90.02,82.8,GOOD
S1478,Ali,88.33,1.04,98.9,59.19,23.3,AVERAGE
S1479,Maria,90.6,3.48,84.21,67.61,44.2,AVERAGE
S1480,Maria,90.66,4.14,68.34,56.29,44,AVERAGE
S1481,Emma,82.14,1.8,76.68,77.05,38.7,AVERAGE
S1482,Ahmed,72.9,1.34,46.4,64.63,4.5,AT RISK
S1483,Emma,93.23,3.68,73.62,84.45,53.5,AVERAGE
S1484,Ahmed,96.3,3.74,44.42,50.02,7.3,AT RISK
S1485,Emma,51.19,2.66,72.69,52.98,80.2,AVERAGE
S1486,John,52.58,5.42,73.16,71.63,69.1,AVERAGE
S1487,Maria,97.94,2.5,92.47,97.91,35.3,GOOD
S1488,Ali,63.86,3.58,83.5,94.54,64.7,GOOD
S1489,Ahmed,93.67,1.94,54.97,99.7,23.3,AVERAGE
S1490,Liam,69.44,1.06,93.31,70.84,26.5,AVERAGE
S1491,Ahmed,55.96,3.14,74.39,52.33,31.4,AVERAGE
S1492,Ali,54.02,3.64,76.38,65.3,79.7,AVERAGE
S1493,Emma,57.83,4.82,50.14,83.79,21.1,AVERAGE
S1494,Ahmed,62.49,3.24,91.47,56.76,56.3,AVERAGE
S1495,Omar,74.43,2.4,95.86,65,20,AVERAGE
S1496,John,85.07,4.02,86.5,52.81,28.5,AVERAGE
S1497,Maria,99.32,2.9,96.45,73.75,23.5,AVERAGE
S1498,Ali,72.08,2.16,58.14,60.45,64.5,AVERAGE
S1499,Maria,75.91,5.56,91.67,54.56,52.7,AVERAGE
S1500,Omar,76.09,3.68,69.33,70.56,72.1,AVERAGE
S1501,Ahmed,76.97,2,49.84,67.56,22,AT RISK
S1502,Ahmed,75.89,4.36,80.13,76.88,0.9,AVERAGE
S1503,Liam,50.44,5.02,81.05,87.45,68.1,AVERAGE
S1504,Omar,50.09,4.8,57.22,55.63,11.5,AT RISK
S1505,Ali,54.88,4,41.65,89.56,24.6,AT RISK
S1506,Liam,55.08,3.6,51.99,51.31,30.6,AT RISK
S1507,John,85.24,4.88,63.99,72.16,74.7,GOOD
S1508,Liam,60.25,4.54,50.05,79.37,62.6,AVERAGE
S1509,Sara,94.74,3.86,51.64,97.85,18.4,AVERAGE
S1510,Ali,96.43,4.28,63.48,78.7,59.8,AVERAGE
S1511,Sara,98.79,1.84,97.71,57.94,70.8,GOOD
S1512,Omar,96.95,1.1,85.85,75.88,38.9,AVERAGE
S1513,Emma,63.59,5.66,59.18,69.79,24.6,AVERAGE
S1514,Sara,75.49,5.68,97.1,73.97,67.9,GOOD
S1515,John,58.77,4.94,78.74,59.85,61.1,AVERAGE
S1516,Liam,90.31,2.86,67.33,75.04,7.8,AVERAGE
S1517,Emma,94.42,1.76,68.1,57.5,66.7,AVERAGE
S1518,Liam,92.56,2.78,64.64,87.2,48.9,AVERAGE
S1519,Sara,71.67,4.64,53.98,79.7,75.3,AVERAGE
S1520,Liam,87.93,2.68,63.2,53.93,19.1,AVERAGE
S1521,Omar,54.88,4.98,71.67,94.48,25.8,AVERAGE
S1522,Emma,52.01,4.36,71.68,80.82,54.3,AVERAGE
S1523,Omar,87.66,4.14,85.7,65.81,48.2,AVERAGE
S1524,Sara,71.27,5.66,61.53,52.28,38.6,AVERAGE
S1525,Omar,99.78,5.46,83.01,81.61,74.6,GOOD
S1526,John,54.86,4.56,74.69,68.67,56.5,AVERAGE
S1527,Sara,92.78,2,97.71,95.38,71,GOOD
S1528,Sara,74,5.7,63.12,51.74,15.3,AVERAGE
S1529,Sara,91.36,2.14,94.07,51.96,72.9,GOOD
S1530,Ali,90.86,2.86,89.24,97.46,46.2,GOOD
S1531,Liam,95.8,5.14,78.26,98.24,3.4,AVERAGE
S1532,Ali,64.89,2.04,79.27,51.39,23.4,AVERAGE
S1533,Ali,97.49,4.2,45.08,85.8,2.6,AVERAGE
S1534,John,57.58,3.28,97.01,61.07,45.7,AVERAGE
S1535,Emma,54.1,4.12,46.42,85.07,32.6,AVERAGE
S1536,Liam,71.58,5.8,73.79,93.44,98.7,GOOD
S1537,Omar,91.42,5.04,59.8,55.04,86.9,GOOD
S1538,Ahmed,73.67,2.48,65.79,61.94,82.6,AVERAGE
S1539,Sara,91.46,1.28,76.61,51.2,50.1,AVERAGE
S1540,Omar,86.48,5.84,94.53,52.19,80.7,GOOD
S1541,Sara,60.47,3.92,67.45,51.48,26.7,AVERAGE
S1542,John,97.44,1.86,99.26,90.03,56.1,GOOD
S1543,Sara,53.04,4.14,75.57,64.91,39.3,AVERAGE
S1544,Ali,94.91,1.22,49.63,74.66,17.1,AT RISK
S1545,Liam,65.22,1.94,51.4,89.39,7.3,AT RISK
S1546,Ahmed,75.01,4.16,82.97,74.75,55.8,AVERAGE
S1547,Maria,71.12,3.02,43.02,71.46,9.8,AT RISK
S1548,Sara,58.59,2.62,68.82,50.58,71.8,AVERAGE
S1549,Omar,67.91,4.28,48.89,78.4,92.1,AVERAGE
S1550,Ali,59.65,5.34,65.99,56.24,16.2,AVERAGE
S1551,Maria,60.19,4.4,85,88.23,47.1,AVERAGE
S1552,Ahmed,59.35,3.32,67.53,62.89,73.9,AVERAGE
S1553,Maria,74.45,4.3,49.81,83.71,28.7,AVERAGE
S1554,Ali,89.9,4.48,55.12,82.31,92.1,GOOD
S1555,Liam,78.45,4.88,62.05,80.83,88.8,GOOD
S1556,Liam,94.66,2.54,44.17,63.35,10.4,AT RISK
S1557,Emma,81.83,1.58,75.06,63.35,2.7,AT RISK
S1558,Liam,84.47,4.4,76.45,93.15,97.6,GOOD
S1559,Emma,83.38,1.6,43.73,50.64,95.6,AVERAGE
S1560,Maria,72.47,3.32,64.14,59.08,42.2,AVERAGE
S1561,John,84.47,2.16,64.84,80.51,5.1,AVERAGE
S1562,Omar,53.49,2.66,60.03,90.85,61.9,AVERAGE
S1563,Omar,92.99,3.36,73.46,67.92,29.3,AVERAGE
S1564,Maria,88.89,5.48,60.76,82.67,93.7,GOOD
S1565,Sara,62.26,4.4,64.98,77.86,79.5,AVERAGE
S1566,Sara,88.4,1.86,87.85,53.23,65,AVERAGE
S1567,Liam,50.63,5.4,49.73,81.09,28.5,AVERAGE
S1568,Omar,60.86,3.5,77.15,90.7,70.1,AVERAGE
S1569,Omar,53.26,2.02,70.34,99.62,28.9,AVERAGE
S1570,Emma,89.01,3.64,58.3,51.48,3.8,AT RISK
S1571,John,87.79,1.96,83.65,83,50.8,AVERAGE
S1572,Ali,90.68,2.84,73.07,70.73,48.9,AVERAGE
S1573,Sara,50.22,5.02,68.64,50.49,76.3,AVERAGE
S1574,Omar,75.06,4.3,80.06,80.72,86.6,GOOD
S1575,Emma,85.24,3.38,88.14,56.12,35.4,AVERAGE
S1576,Ahmed,57.77,2.14,98.36,68.93,44.9,AVERAGE
S1577,Emma,82.49,2.42,77.76,63.07,47,AVERAGE
S1578,Sara,54.21,5.9,92.47,68.06,32.4,AVERAGE
S1579,Sara,59.07,2.72,40.07,74.63,74.3,AVERAGE
S1580,Emma,73.79,4.08,71.81,67.96,52.2,AVERAGE
S1581,Ali,82.68,3.5,52.88,77.64,91.4,GOOD
S1582,Maria,57.29,1.12,45.65,61.93,65,AVERAGE
S1583,Sara,59.26,5.72,71.92,81.77,21.2,AVERAGE
S1584,Emma,60.22,1.44,84.81,92.69,16.5,AVERAGE
S1585,Omar,61.94,4.3,64.74,61.2,37.2,AVERAGE
S1586,Emma,61.33,5.06,80.21,75.39,34.7,AVERAGE
S1587,John,69.76,4.74,69.38,82.43,40.7,AVERAGE
S1588,Maria,82.69,5.04,66.23,78.23,18.4,AVERAGE
S1589,Ahmed,71.9,4.7,57.42,68.28,97.8,GOOD
S1590,Ali,88.8,3.22,62.96,82.11,14.6,AVERAGE
S1591,Liam,85.96,5.48,60.99,51.41,65.3,AVERAGE
S1592,Ahmed,56.33,5.56,78.77,68.5,1.3,AVERAGE
S1593,Maria,52.44,3.18,46.96,76.63,40.7,AT RISK
S1594,Maria,93.9,3.42,45.56,51.03,30.9,AVERAGE
S1595,Maria,53.99,3.42,79.6,75.38,38.2,AVERAGE
S1596,Ahmed,57.42,2.4,72.78,82.71,49.8,AVERAGE
S1597,Omar,51.11,1.58,65.81,87.96,60,AVERAGE
S1598,Maria,81.42,2.3,49.15,55.67,58.4,AVERAGE
S1599,Emma,79.12,5.22,64.66,99.53,63.1,GOOD
S1600,Ahmed,99.35,3.72,87.38,80.31,84.5,GOOD
S1601,Liam,94.35,5.26,93.38,68.16,88.7,GOOD
S1602,Maria,70.54,4.72,82.15,62.45,73.7,GOOD
S1603,Emma,68.58,2.74,43.59,78.64,7.9,AT RISK
S1604,Omar,64.84,1.92,80.22,94.09,96.1,GOOD
S1605,John,57.62,3.84,54.46,76.03,94.7,AVERAGE
S1606,Omar,56.9,5.68,58.92,83.07,71.2,AVERAGE
S1607,Liam,56.61,5.2,51.75,67.88,51.7,AVERAGE
S1608,Maria,55.71,4.82,86.55,69.41,25.1,AVERAGE
S1609,Liam,62.03,4.82,78.92,64.31,75.6,AVERAGE
S1610,Ahmed,65.33,3.64,76.71,85.28,87.8,GOOD
S1611,Sara,98.08,1.84,80.08,67.96,66.5,AVERAGE
S1612,Maria,78.92,2.42,54.21,59.54,62.9,AVERAGE
S1613,Sara,99.38,3.88,66.68,68.47,19.3,AVERAGE
S1614,Emma,68.62,2.58,78,92.69,35.8,AVERAGE
S1615,John,72.88,4.9,78.2,86.91,72.3,GOOD
S1616,Ali,66.23,2.86,87.51,66.73,1.7,AVERAGE
S1617,Liam,59.14,1.56,57.23,95.34,64.1,AVERAGE
S1618,Omar,57.16,4.92,86.22,53.74,76.7,AVERAGE
S1619,John,97.25,4.5,66.41,52.49,33.5,AVERAGE
S1620,Maria,99.34,2.26,80.21,56.37,7.6,AVERAGE
S1621,Sara,52.25,5.9,67.34,55.82,81.9,AVERAGE
S1622,Omar,57.52,3.02,96.92,54.39,14.2,AVERAGE
S1623,Sara,71.18,4.4,50.76,83.07,37.1,AVERAGE
S1624,Ahmed,59.32,5.56,80.5,80.04,70.7,GOOD
S1625,Sara,68.19,1.78,74.59,82.38,81.7,AVERAGE
S1626,Ahmed,56.45,5.4,50.36,84.42,86.2,AVERAGE
S1627,Emma,72.83,4.52,43.96,87.84,53,AVERAGE
S1628,Omar,63.58,1.84,87.95,60.36,47.6,AVERAGE
S1629,Omar,67.6,4.32,49.45,81.12,84.8,AVERAGE
S1630,Ali,54.72,5.38,51.19,79,56.3,AVERAGE
S1631,Maria,71.41,5,98.71,97.18,57.9,GOOD
S1632,Ahmed,99.16,4.8,83.04,61.62,43.4,AVERAGE
S1633,Ali,66.44,1.8,55.03,52.94,37.3,AT RISK
S1634,Sara,93.82,1.96,75.46,82.67,48.1,AVERAGE
S1635,Sara,92.16,3.74,72.05,87.01,36.5,AVERAGE
S1636,Ali,97.6,3.9,90.67,64.16,34.4,AVERAGE
S1637,Omar,89.51,5.72,83.76,78.54,99.4,EXCELLENT
S1638,Sara,82.98,3.34,89.9,52.98,33.6,AVERAGE
S1639,Liam,92.83,2.52,52.69,98,25.6,AVERAGE
S1640,Emma,53.78,1.96,78.41,55.5,35.4,AVERAGE
S1641,Emma,73.14,1.28,42.41,53.38,59.1,AVERAGE
S1642,Liam,99.46,1.34,44.14,52.21,91.1,AVERAGE
S1643,Ali,88.48,3.88,82.81,71.36,78.8,GOOD
S1644,Liam,98.1,1.88,41.47,54.86,84.2,AVERAGE
S1645,Ahmed,88.98,5.26,74.79,87.23,85.9,GOOD
S1646,Ahmed,93.74,3.98,90.42,94.94,92.1,EXCELLENT
S1647,Ali,85.33,5.32,62.8,63.01,23.5,AVERAGE
S1648,Liam,88.03,3.14,42.69,81.44,45.8,AVERAGE
S1649,Ahmed,76.16,3.98,82.83,52.12,38.5,AVERAGE
S1650,Omar,96.21,3.62,95.78,69.33,38.2,AVERAGE
S1651,Liam,91.25,5.94,83.03,64.65,65.2,GOOD
S1652,Omar,92.19,4.98,74.71,61.43,40.2,AVERAGE
S1653,Ahmed,83.65,3.98,53.8,82.24,61.6,AVERAGE
S1654,Emma,65.23,4.04,40.92,56.51,38.2,AT RISK
S1655,Ahmed,51.78,2.24,81.68,93.04,31.1,AVERAGE
S1656,Omar,96.78,4.68,53.86,83.24,35.3,AVERAGE
S1657,John,79.31,5.92,91.49,85.54,80.4,GOOD
S1658,Maria,64.91,1.64,67.98,96.77,60.1,AVERAGE
S1659,Sara,57.46,4.18,71.84,97.12,97.4,GOOD
S1660,Liam,91.48,3.58,85.24,77.58,83.3,GOOD
S1661,John,91.83,5.26,86.77,74.77,48.6,GOOD
S1662,Ahmed,90.73,1,78.56,66.77,24.2,AVERAGE
S1663,Emma,82.25,1.68,96.31,85.78,67.4,GOOD
S1664,Ali,68.3,1.18,98.94,76.91,72.7,GOOD
S1665,Ahmed,65.2,1.82,96.81,96.64,46.4,AVERAGE
S1666,Emma,50.43,4.54,89.45,61.93,23,AVERAGE
S1667,Maria,91.68,1.7,82.34,65.51,55.7,AVERAGE
S1668,Ahmed,54.37,4.12,79.8,65.8,25.4,AVERAGE
S1669,Omar,81.54,5.34,46.23,90.3,94,GOOD
S1670,Ali,75.2,1.18,56.29,54.95,62.9,AVERAGE
S1671,Emma,76.33,1.14,40.34,72.78,29.2,AT RISK
S1672,Emma,96.34,5.94,48.24,71.38,21.6,AVERAGE
S1673,Emma,51.58,4.36,66.35,53.66,71.7,AVERAGE
S1674,Maria,88.67,1.7,48.79,70.54,70.8,AVERAGE
S1675,Ahmed,52.6,2.54,94.1,75.67,59.7,AVERAGE
S1676,Maria,51.91,5.92,88.34,53.26,61.4,AVERAGE
S1677,Liam,71.49,2.14,44.3,75.49,60.4,AVERAGE
S1678,Sara,53.15,4.76,54.93,97.96,36,AVERAGE
S1679,Sara,89.46,2.2,89.14,98.95,93.7,GOOD
S1680,Liam,76.48,3,88.18,76.58,47.9,AVERAGE
S1681,Ahmed,51.45,5.4,96.73,75.75,2,AVERAGE
S1682,Omar,52.03,1.14,99.85,64.28,34.8,AVERAGE
S1683,Maria,80.63,2.54,98.58,99.86,13,AVERAGE
S1684,Ali,90.31,3.44,64.61,63.71,36.3,AVERAGE
S1685,Emma,71.89,4.12,55.02,72.65,60.8,AVERAGE
S1686,Emma,77.73,1.14,85.5,50.15,2.3,AT RISK
S1687,Ahmed,89.99,3.06,57.96,67.46,87,GOOD
S1688,Omar,80.53,2.72,88.38,53.57,61,AVERAGE
S1689,Sara,61.24,1.14,72.04,87.19,29.5,AVERAGE
S1690,Sara,80.65,2.78,87.64,78.05,31.1,AVERAGE
S1691,Emma,81.41,5.66,56.55,78.61,46.6,AVERAGE
S1692,Ahmed,86.71,2.38,70.48,64.33,24.8,AVERAGE
S1693,Maria,81.04,3.92,73.84,90.74,0.4,AVERAGE
S1694,Sara,98.46,2.5,96.59,50.16,2.7,AVERAGE
S1695,Maria,59.86,1.54,56,66.68,35.8,AT RISK
S1696,Omar,97.55,2.44,96.2,82.97,12.4,AVERAGE
S1697,Sara,76.92,3.36,88.29,95.4,2.2,AVERAGE
S1698,Sara,83.6,2.48,83.85,61.73,85.9,GOOD
S1699,John,54.97,4.12,87.21,77.06,27.4,AVERAGE
S1700,Sara,69.03,5.74,76.33,76.9,50.3,AVERAGE
S1701,Liam,88.47,1.34,54.64,93.71,17.9,AVERAGE
S1702,Ali,85.35,4.58,51.37,52.53,4.7,AT RISK
S1703,Liam,52.01,1,91.98,71.22,74.5,AVERAGE
S1704,Ahmed,77.33,1,83.51,59.12,12.5,AVERAGE
S1705,Ahmed,54.41,1.66,52.79,51.08,2.6,AT RISK
S1706,Maria,99.79,3.4,76.91,57.35,58.7,AVERAGE
S1707,Liam,94.86,1.24,66.85,98.82,1.3,AVERAGE
S1708,Liam,51.05,4.62,49.52,60.74,43.6,AVERAGE
S1709,Liam,92.93,1.14,71.91,96.75,28.9,AVERAGE
S1710,Omar,95.97,3.48,56.89,60.26,31.9,AVERAGE
S1711,Sara,67.68,4.38,45.77,96.56,0.4,AT RISK
S1712,Ali,85.98,2.18,68.02,82.73,96.4,GOOD
S1713,Maria,72.11,3.9,75.41,55.66,51.7,AVERAGE
S1714,Liam,82.76,2.3,42.81,79.1,57.3,AVERAGE
S1715,Liam,67.02,2.08,64.13,65.93,66.6,AVERAGE
S1716,John,66.13,5.1,55.46,69.16,79.8,AVERAGE
S1717,Maria,71.22,2.66,41.84,72.01,60.8,AVERAGE
S1718,Liam,57.28,5.06,47.54,71.14,76.2,AVERAGE
S1719,Maria,91.56,2.08,48.34,83.21,44.9,AVERAGE
S1720,Sara,67.43,2.78,50.97,88.42,37.1,AVERAGE
S1721,John,70.01,1.52,88.2,66.46,82.3,AVERAGE
S1722,Maria,94.7,3.48,66.37,96.22,86.5,GOOD
S1723,Ali,74.83,2.9,48.83,96.92,13.8,AVERAGE
S1724,Ali,77.21,1.02,46.02,52.03,54.3,AVERAGE
S1725,Ahmed,97.82,3.32,57.88,50.75,68.4,AVERAGE
S1726,John,94.34,1.38,87.88,71.25,8.4,AVERAGE
S1727,John,58.47,5.18,61.87,79.53,93,GOOD
S1728,Ahmed,73.66,3.46,49.59,63.9,52,AVERAGE
S1729,Maria,98.56,4.46,64.25,62.97,64.5,AVERAGE
S1730,John,68.62,5.1,73.32,83.92,17.8,AVERAGE
S1731,Ali,68.58,1.26,41.78,80.09,26.4,AT RISK
S1732,Ali,59.75,2.68,77.66,58.36,12.1,AT RISK
S1733,Liam,55.72,1.12,63.71,94.23,26.4,AT RISK
S1734,Sara,87.02,1.24,40.58,84,49.2,AVERAGE
S1735,John,88.5,1.18,80.43,68.13,83.4,GOOD
S1736,Maria,98.45,3.38,82.74,84.18,53.4,GOOD
S1737,Ahmed,88.67,3.26,77.73,55.63,24.4,AVERAGE
S1738,Ahmed,62.17,1.3,60.52,73.41,4.5,AT RISK
S1739,Maria,52.01,2.32,71.78,58.45,62.2,AVERAGE
S1740,Omar,99.27,2.22,63.23,52.07,42,AVERAGE
S1741,Emma,67.02,2.48,82.04,66.92,98.4,GOOD
S1742,Sara,65.6,4.2,75.01,57.54,78,AVERAGE
S1743,Ahmed,95.3,4.48,44.91,81.68,80.8,GOOD
S1744,John,79.25,2.7,78.59,83.7,1.2,AVERAGE
S1745,Sara,60.74,4.94,81.23,57.43,77.8,AVERAGE
S1746,John,94.45,3.08,62.24,51.23,19.5,AVERAGE
S1747,Omar,99.67,3.62,92.55,89.64,58.6,GOOD
S1748,Ali,54.33,1.72,90.58,50.1,44.7,AVERAGE
S1749,Sara,93.11,2.16,50.51,67.2,57.2,AVERAGE
S1750,Liam,69.53,4.64,94.26,74.73,13.3,AVERAGE
S1751,Ahmed,76.2,5.88,66.45,90.93,45.7,AVERAGE
S1752,Sara,95.74,4.52,83.42,91.93,3.7,AVERAGE
S1753,Sara,98.67,1.28,88.85,86.25,4.1,AVERAGE
S1754,Sara,63.11,1.72,70.31,62.36,65.8,AVERAGE
S1755,Emma,60.64,3.22,63.95,86.01,95.2,GOOD
S1756,Sara,54.03,4.66,94.93,62.33,77.7,GOOD
S1757,John,78.09,1.82,53.85,60.73,46.9,AVERAGE
S1758,Ali,50.68,4.76,55.42,77.36,5.6,AT RISK
S1759,Omar,70.59,3.78,61.7,83.94,4.5,AVERAGE
S1760,Maria,53.67,4.88,91.57,52.65,15.8,AVERAGE
S1761,Sara,70.26,3.78,96.33,53,97.6,GOOD
S1762,Ahmed,52,4.02,53.2,89.21,39.9,AVERAGE
S1763,Sara,91.76,2.24,91.83,92.97,84.3,GOOD
S1764,Ahmed,60.49,4.6,55.49,80.22,70.5,AVERAGE
S1765,John,66.42,5.22,98.24,71.44,60.5,GOOD
S1766,Ahmed,93.5,5.36,75.84,92.27,94.8,EXCELLENT
S1767,Liam,87.31,1.14,40.43,86.44,23,AT RISK
S1768,Maria,60.95,4.12,42.05,78.98,45.5,AVERAGE
S1769,Ali,53.59,5.94,48.85,65.99,86.5,AVERAGE
S1770,Ahmed,85.78,3.94,51.25,59.9,55.2,AVERAGE
S1771,Ahmed,69.54,1.86,86.06,70.93,24.6,AVERAGE
S1772,Ali,88.3,5.38,53.37,64.34,20.9,AVERAGE
S1773,Maria,72.26,2.32,98.15,66.96,75.3,GOOD
S1774,Sara,67.3,1.22,78.17,75.78,1.3,AT RISK
S1775,Ahmed,72.56,3.16,81.55,58.45,91.4,GOOD
S1776,Ali,87.43,1.5,53.07,90.31,1.8,AT RISK
S1777,Liam,95.11,1.58,93.56,57.28,63.1,AVERAGE
S1778,Liam,52.49,3.32,80.07,74.05,60.5,AVERAGE
S1779,John,76.21,4.06,91.86,87.3,57.8,GOOD
S1780,Ali,51.64,5.52,97.39,74.25,47.4,AVERAGE
S1781,John,73.42,4.52,47.54,68.05,85.2,AVERAGE
S1782,Liam,94.26,5.22,45.8,73.74,65.9,AVERAGE
S1783,Maria,68.08,3.06,88.2,92.43,78.2,GOOD
S1784,Sara,96.62,2.6,91.97,99.52,11.6,AVERAGE
S1785,Ali,81.53,3.96,75.03,81.56,5,AVERAGE
S1786,Omar,96.71,4.48,61.96,89.67,2.9,AVERAGE
S1787,Liam,87.86,3.84,79.16,50.72,14.7,AVERAGE
S1788,Liam,55.17,2.32,58.34,94.02,66.7,AVERAGE
S1789,Omar,61.56,2.84,54.3,97.7,49.4,AVERAGE
S1790,Emma,69.71,3.24,69.29,78.76,75.2,AVERAGE
S1791,Liam,58.51,1.08,52.97,87.69,19.2,AT RISK
S1792,Ahmed,74.75,5.4,69.02,75.64,36.7,AVERAGE
S1793,Maria,73.57,3.56,97.4,64.31,88.8,GOOD
S1794,Ali,97.81,4.76,90.39,92.61,93.6,EXCELLENT
S1795,Omar,71.69,1.86,96.5,79.84,92.2,GOOD
S1796,Ahmed,89.28,3.78,88.38,78.97,81.8,GOOD
S1797,Omar,97.1,5.64,61.29,82.96,68.8,GOOD
S1798,Ali,93.85,2.08,88.72,92.8,91.4,GOOD
S1799,John,60.43,2.72,95.37,86.6,71.4,GOOD
S1800,Ali,74.8,2.94,96.82,60.56,95.4,GOOD
S1801,Emma,67.39,2.92,80.99,73.34,2.5,AVERAGE
S1802,Ali,69.99,4,52.68,99.01,92.2,GOOD
S1803,Ali,68.04,2.96,42.38,77.73,55.6,AVERAGE
S1804,Emma,91.32,4.38,48.83,96.91,11.2,AVERAGE
S1805,Maria,72.61,3.42,97.93,90.67,21.5,AVERAGE
S1806,Liam,76.18,1.78,67.73,83.3,85.2,AVERAGE
S1807,Ali,99.12,5.74,91.3,67.47,50.6,GOOD
S1808,Emma,53,2.2,67.9,65.22,98.3,AVERAGE
S1809,Ahmed,74.4,3.82,79.65,82.17,11.8,AVERAGE
S1810,John,88.7,1.3,41.45,71.63,41.3,AVERAGE
S1811,John,57.56,5.6,54.99,89.94,33.2,AVERAGE
S1812,Ali,80.58,5.64,66.18,88.02,51.6,AVERAGE
